objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
7787,S13002879,Clackmannanshire East, ,295734,695329,-3.67944,56.139229,70605720.3506877,67292.2063684185
7788,S13002880,Stranraer and the Rhins, ,205938,554116,-5.02389,54.844139,351656347.94576,220088.653891801
7789,S13002881,Mid Galloway and Wigtown West, ,227322,561539,-4.69573,54.918598,1468590109.08239,288703.008773634
7790,S13002882,Dee and Glenkens, ,264644,573343,-4.11951,55.036121,1239879516.40677,294540.15743886
7791,S13002883,Castle Douglas and Crocketford, ,280542,568208,-3.86875,54.99408,468396977.366002,176954.600141236
7792,S13002884,Abbey, ,294822,564371,-3.64425,54.962841,258949622.933923,107916.550440438
7793,S13002885,North West Dumfries, ,295878,577121,-3.63241,55.077579,8683712.94840311,15885.9810025132
7794,S13002886,Mid and Upper Nithsdale, ,282874,599888,-3.84541,55.27916,862489776.526745,167606.909337486
7795,S13002887,Lochar, ,297938,585235,-3.60308,55.15089,197719012.937778,87189.53911179
7796,S13002888,Nith, ,302449,567538,-3.52626,54.99284,86795335.6679617,72289.9159277227
7797,S13002889,Annandale South, ,313455,570509,-3.35519,55.021561,242557513.207787,130107.377842118
7798,S13002890,Annandale North, ,312698,594737,-3.37448,55.239079,745132587.627717,176812.51662743
7799,S13002891,Annandale East and Eskdale, ,330690,585036,-3.08922,55.154781,745464338.717089,192891.434143146
7800,S13002892,Annick, ,245292,646120,-4.46227,55.683819,193059375.260876,100522.522041587
7801,S13002893,Kilmarnock North, ,242706,640454,-4.50011,55.632118,7131330.57797776,15274.6356060662
7802,S13002894,Kilmarnock West and Crosshouse, ,240268,638378,-4.53759,55.61269,17526759.8165564,26455.4355613649
7803,S13002895,Kilmarnock East and Hurlford, ,245022,637016,-4.46142,55.602009,10326560.8095342,19210.3738557698
7804,S13002896,Kilmarnock South, ,241754,635156,-4.51217,55.584259,8463126.12330883,14391.9712593968
7805,S13002897,Irvine Valley, ,255967,638934,-4.28887,55.622589,118687119.955995,62219.3802827323
7806,S13002898,Ballochmyle, ,261034,626525,-4.20223,55.51265,340025303.848898,132851.562076404
7807,S13002899,Cumnock and New Cumnock, ,257750,613166,-4.24735,55.391762,314066297.550342,114653.946598118
7808,S13002900,Doon Valley, ,244669,591421,-4.44165,55.192581,261056157.328221,164988.238939451
7809,S13002901,Milngavie, ,253858,676067,-4.34226,55.955318,22573570.814064,26948.1304419571
7810,S13002902,Bearsden North, ,253534,673232,-4.3459,55.929771,8096529.59199964,15243.1204162757
7811,S13002903,Bearsden South, ,254804,671657,-4.32475,55.916012,6777587.78846497,13961.7003587352
7812,S13002904,Bishopbriggs North and Campsie, ,262283,676764,-4.20779,55.964069,101380489.491023,58281.5230926539
7813,S13002905,Bishopbriggs South, ,262410,670334,-4.20248,55.906368,4853539.74326804,13572.3933202112
7814,S13002906,Lenzie and Kirkintilloch South, ,266519,672335,-4.1378,55.925499,11093851.3723297,19605.738284209
7815,S13002907,Kirkintilloch East and North and Twechar, ,268005,674443,-4.11506,55.944832,19713447.9525456,28761.0533826082
7816,S13002908,Musselburgh, ,333761,671590,-3.0618,55.932781,13429367.0406283,22282.3198143854
7817,S13002909,"Preston, Seton and Gosford", ,343682,675261,-2.90379,55.96703,25034009.0905977,37509.7562219637
7818,S13002910,"Tranent, Wallyford and Macmerry", ,340705,671632,-2.95068,55.934071,41401070.2732558,40906.6010852007
7819,S13002911,North Berwick Coastal, ,353341,681037,-2.75008,56.019958,106008934.4912,75943.737204959
7820,S13002912,Haddington and Lammermuir, ,350318,669131,-2.79637,55.912689,318822940.834682,115477.441880789
7821,S13002913,Dunbar and East Linton, ,365889,674159,-2.54792,55.959221,196241021.803388,99221.451835631
7822,S13002914,"Barrhead, Liboside and Uplawmoor", ,244525,657238,-4.48078,55.783371,38307135.1150163,47964.7756750524
7823,S13002915,Newton Mearns North and Neilston, ,250069,653628,-4.39048,55.75272,44500939.0179284,39056.5808735599
7824,S13002916,Giffnock and Thornliebank, ,255882,658932,-4.30075,55.802101,5880058.70923294,10908.3027770151
7825,S13002917,"Clarkston, Netherlee and Williamwood", ,257228,657118,-4.27835,55.786209,7608472.7123359,17301.399688485
7826,S13002918,Newton Mearns South and Eaglesham, ,255451,651694,-4.30378,55.736992,77952888.7581415,45445.3407650818
7827,S13002919,Almond, ,315874,675283,-3.34916,55.96315,72064752.6822899,56588.7122693945
7828,S13002920,Pentland Hills, ,315516,665843,-3.35194,55.8783,80192413.5835981,53215.2532197905
7829,S13002921,Drum Brae/Gyle, ,319142,673874,-3.29641,55.951061,7217930.32837792,16430.0286103953
7830,S13002922,Forth, ,323761,676749,-3.22328,55.977638,6122827.81625207,13693.8382810295
7831,S13002923,Inverleith, ,322984,674871,-3.23519,55.96064,7732722.31560151,17623.6045772242
7832,S13002924,Corstorphine/Murrayfield, ,321240,673114,-3.2626,55.94458,6903174.85510761,13752.7517036718
7833,S13002925,Sighthill/Gorgie, ,320802,671602,-3.26917,55.930931,6007517.1451077,18488.7548622881
7834,S13002926,Colinton/Fairmilehead, ,322251,667259,-3.24473,55.892151,19981177.7081734,27344.5587258203
7835,S13002927,Fountainbridge/Craiglockhart, ,322838,670863,-3.23638,55.924622,5108988.94189258,16039.1670851043
7836,S13002928,Morningside, ,324864,670497,-3.20386,55.92165,6198575.38519602,15202.6534729807
7837,S13002929,City Centre, ,325339,673660,-3.19714,55.950142,4974582.37272994,13946.0312682907
7838,S13002930,Leith Walk, ,326249,675418,-3.18305,55.966068,2662103.97172154,9481.37456736523
7839,S13002931,Leith, ,327412,676294,-3.16466,55.974121,5581413.96391234,14935.5877890514
7840,S13002932,Craigentinny/Duddingston, ,328414,673829,-3.14796,55.952129,8840649.11553803,14789.1052900882
7841,S13002933,Southside/Newington, ,326695,671825,-3.17493,55.933861,7410372.71248648,15478.6111566419
7842,S13002934,Liberton/Gilmerton, ,328507,668838,-3.14514,55.90731,14730659.278907,21009.1188542053
7843,S13002935,Portobello/Craigmillar, ,330397,672210,-3.11579,55.93787,11274350.3867322,21302.0536803937
7844,S13002936,Bo'ness and Blackness, ,300126,680019,-3.60308,56.00267,33363001.6742081,34446.7803113637
7845,S13002937,Grangemouth, ,293382,681770,-3.71186,56.016941,17356295.9080716,20879.0893854771
7846,S13002938,Denny and Banknock, ,278377,682198,-3.95261,56.017208,54362980.5152897,43327.0818245576
7847,S13002939,"Carse, Kinnaird and Tryst", ,289409,686010,-3.77731,56.054119,46489479.7413275,39683.5088867602
7848,S13002940,Bonnybridge and Larbert, ,283913,682131,-3.86383,56.017979,32731592.2461939,36780.7609265898
7849,S13002941,Falkirk North, ,289284,681273,-3.77736,56.011551,10627722.873826,19283.318432696
7850,S13002942,Falkirk South, ,286961,678032,-3.81324,55.981899,25452339.8355062,23140.6937140624
7851,S13002943,Lower Braes, ,293484,679052,-3.70915,55.99255,11719389.9064264,20660.9389498747
7852,S13002944,Upper Braes, ,288442,673508,-3.78764,55.94162,82830696.8596974,56392.1702962948
7853,S13002946,Dunfermline North, ,309567,689854,-3.45507,56.09288,18308639.0174015,23087.421933073
7854,S13002947,Dunfermline Central, ,307607,686447,-3.48539,56.061901,20689972.6740075,29338.2688406277
7855,S13002948,Dunfermline South, ,312026,685865,-3.41425,56.05751,8327407.52354211,12523.2280101299
7856,S13002949,Rosyth, ,309725,683466,-3.45038,56.03553,22676285.5311872,28875.3531516214
7857,S13002950,Inverkeithing and Dalgety Bay, ,316330,684962,-3.34488,56.050171,39312338.3249175,43788.488287588
7858,S13002953,"Burntisland, Kinghorn and Western Kirkcaldy", ,322989,689860,-3.23941,56.09528,58865351.8907155,51224.5810236144
7859,S13002954,Kirkcaldy North, ,326019,693996,-3.19187,56.132912,4952584.36269636,11027.1188242018
7860,S13002955,Kirkcaldy Central, ,326948,692529,-3.17653,56.119881,3985723.66095653,11507.2882147243
7861,S13002956,Kirkcaldy East, ,329359,693974,-3.13814,56.133221,11152842.5572573,18733.5007348322
7862,S13002958,"Glenrothes North, Leslie and Markinch", ,327040,702963,-3.17791,56.213619,45747032.0384292,45303.3371154377
7863,S13002959,Glenrothes Central and Thornton, ,328972,698199,-3.1455,56.17112,31691303.0228638,32634.8806585312
7864,S13002960,Howe of Fife and Tay Coast, ,327760,712672,-3.16896,56.300941,270405883.358407,111953.251487434
7865,S13002961,Tay Bridgehead, ,342345,723506,-2.9357,56.400261,121762136.540393,77509.1885525308
7866,S13002962,St Andrews, ,347540,716341,-2.85011,56.336498,44019343.236774,47199.3933218571
7867,S13002963,East Neuk and Landward, ,351459,707385,-2.78507,56.25647,230076608.286271,131538.946558201
7868,S13002964,Cupar, ,338963,713275,-2.9881,56.30793,111763894.84179,65817.1009319479
7869,S13002965,"Leven, Kennoway and Largo", ,338551,703697,-2.99253,56.22184,49986218.6463593,49533.1285608724
7870,S13002966,"Buckhaven, Methil and Wemyss Villages", ,334117,698412,-3.06271,56.173771,20940838.705096,29732.614730238
7871,S13002967,Linn, ,259739,658796,-4.2392,55.80201,11143484.0687224,18868.8960638067
7872,S13002968,Newlands/Auldburn, ,255513,660996,-4.30773,55.820518,10026864.5032727,16886.1620937222
7873,S13002969,Greater Pollok, ,252701,660507,-4.35231,55.815281,11723843.1610123,17649.2499003715
7874,S13002970,Cardonald, ,253297,663704,-4.34453,55.844158,7288425.95980848,14789.5534668499
7875,S13002971,Govan, ,254633,665386,-4.32411,55.859669,8679784.87416679,15823.9328145279
7876,S13002972,Pollokshields, ,256878,662969,-4.287,55.838638,6288464.4934642,13963.8304443593
7877,S13002973,Langside, ,259176,661741,-4.2497,55.828289,4657838.83222457,12365.3101943358
7878,S13002974,Southside Central, ,258970,663342,-4.25382,55.842602,4402841.73804226,12829.5517144484
7879,S13002975,Calton, ,261606,663764,-4.21197,55.84716,6359694.77346431,12442.8728984438
7880,S13002976,Anderston/City/Yorkhill, ,258232,665511,-4.26673,55.861858,5473443.8055561,11857.2826160473
7881,S13002977,Hillhead, ,257690,667044,-4.27619,55.875462,2921526.59184065,7731.76274191108
7882,S13002978,Victoria Park, ,254424,667619,-4.32865,55.87965,4250989.05494962,11685.2967163404
7883,S13002979,Garscadden/Scotstounhill, ,252284,668707,-4.36342,55.88876,5986207.42255098,12981.6749949421
7884,S13002980,Drumchapel/Anniesland, ,252398,670490,-4.36257,55.904812,7261820.30464134,14873.0590118114
7885,S13002981,Maryhill, ,256441,669579,-4.29748,55.89785,4989316.05386486,13148.3881121648
7886,S13002982,Canal, ,258416,669610,-4.26594,55.898708,14438389.5595539,24033.3787804629
7887,S13002983,Springburn/Robroyston, ,262463,668508,-4.20071,55.889992,9513651.88709771,16209.8328081519
7888,S13002984,East Centre, ,263857,665503,-4.17692,55.863411,6313679.04603142,13113.7425436938
7889,S13002985,Shettleston, ,264647,662858,-4.16299,55.83989,10450030.2221202,18959.256740817
7890,S13002986,Baillieston, ,267666,663294,-4.11503,55.844639,10074420.4988682,20928.9906099294
7891,S13002988,Dennistoun, ,261260,666166,-4.21872,55.868622,5213198.74189067,11453.7820545693
7892,S13002989,Partick East/Kelvindale, ,255883,667657,-4.30537,55.880428,3919757.35982607,9308.92899726824
7893,S13002990,"North, West and Central Sutherland", ,248224,931568,-4.58753,58.24654,4860838551.9584,1256126.97337015
7894,S13002991,Thurso and Northwest Caithness, ,312660,960166,-3.50118,58.520821,584779485.591695,204413.117856829
7895,S13002992,Wick and East Caithness, ,318024,945684,-3.40393,58.391842,1169778188.68456,335115.980321774
7896,S13002993,East Sutherland and Edderton, ,281767,913386,-4.00729,58.093639,1496449206.29493,331632.69924105
7897,S13002994,"Wester Ross, Strathpeffer and Lochalsh", ,215266,859190,-5.09182,57.58482,4947404368.0388,1289966.42496019
7898,S13002995,Cromarty Firth, ,257878,873145,-4.38805,57.725491,424590083.534448,130507.37992603
7899,S13002996,Tain and Easter Ross, ,277891,878201,-4.05485,57.77676,278813492.125296,135644.8965879
7900,S13002997,Dingwall and Seaforth, ,253997,859885,-4.44512,57.605251,119909647.357912,106683.815448824
7901,S13002998,Black Isle, ,265232,857823,-4.25612,57.59024,258203873.865957,105403.702356995
7902,S13002999,Eilean 9 Chdo, ,146326,845171,-6.22733,57.4258,1798457656.07842,983567.392694689
7903,S13003000,Caol and Mallaig, ,205014,791240,-5.20947,56.9711,2064593810.04105,692412.811726589
7904,S13003001,Aird and Loch Ness, ,237140,823766,-4.70287,57.275398,2459666565.95721,348502.311418183
7905,S13003002,Inverness West, ,264568,844660,-4.2599,57.471889,9046721.26608795,16618.2801099969
7906,S13003003,Inverness Central, ,265394,845698,-4.24671,57.481461,4265150.54298942,15240.6587809273
7907,S13003004,Inverness Ness-side, ,265978,841361,-4.2346,57.442699,10893577.9538081,18352.0067037823
7908,S13003005,Inverness Millburn, ,268584,845307,-4.19334,57.478882,10323428.5364646,20157.9609127783
7909,S13003006,Culloden and Ardersier, ,276758,849081,-4.05903,57.51506,91938024.7907398,57931.9538621037
7910,S13003007,Nairn and Cawdor, ,288377,843413,-3.86259,57.46719,439939050.889097,132546.516374365
7911,S13003008,Inverness South, ,273701,829449,-4.0999,57.33799,522231023.832054,171742.497575114
7912,S13003009,Badenoch and Strathspey, ,278553,799681,-4.0048,57.072071,2329968416.1273,346151.585962759
7913,S13003010,Fort William and Ardnamurchan, ,175473,771193,-5.67669,56.777988,2590832787.15866,751640.491260099
7914,S13003011,Inverclyde East, ,231617,669055,-4.6937,55.885101,88536005.9505563,58453.8323926992
7915,S13003012,Inverclyde East Central, ,231899,674296,-4.69245,55.93224,10677042.3777274,23077.097214746
7916,S13003013,Inverclyde Central, ,228162,673994,-4.752,55.928211,11446779.9714403,21499.0571356715
7917,S13003014,Inverclyde North, ,226776,676858,-4.776,55.953411,8226435.28604581,14617.8581026862
7918,S13003015,Inverclyde West, ,221860,676177,-4.85418,55.945511,6686028.98423076,17466.43161134
7919,S13003016,Inverclyde South West, ,222912,672709,-4.83508,55.914768,44697579.7497699,38531.157327983
7920,S13003017,Inverclyde South, ,225781,675796,-4.79123,55.94352,3355295.55228262,13330.0343640012
7921,S13003018,Penicuik, ,320240,659595,-3.27462,55.822979,73576422.1092257,43291.4205910926
7922,S13003019,Bonnyrigg, ,330735,664899,-3.1085,55.87225,7656370.48964205,16144.3800696201
7923,S13003020,Dalkeith, ,332713,669063,-3.07794,55.909931,16219206.6348039,19924.4678020958
7924,S13003021,Midlothian West, ,325866,663804,-3.186,55.861691,40034501.0741503,35201.0461275476
7925,S13003022,Midlothian East, ,338157,664833,-2.9899,55.872669,84897940.8088056,69087.6616321689
7926,S13003023,Midlothian South, ,332197,658115,-3.08345,55.811508,132887131.908228,66131.1652068847
7927,S13003024,Speyside Glenlivet, ,320413,833880,-3.32559,57.38834,1262440822.74561,267387.471287663
7928,S13003025,Keith and Cullen, ,349787,858871,-2.84218,57.616989,254730977.547276,114858.569229375
7929,S13003026,Buckie, ,343562,865327,-2.94788,57.674229,17965058.083678,28473.9961963396
7930,S13003027,Fochabers Lhanbryde, ,333384,861782,-3.11751,57.640999,229821601.96726,98654.1458332156
7931,S13003028,Heldon and Laich, ,317388,863305,-3.38589,57.652031,175565560.42621,82326.6272568104
7932,S13003029,Elgin City North, ,321712,863673,-3.31357,57.656109,5507813.23638285,16981.9233714539
7933,S13003030,Elgin City South, ,321092,861532,-3.32326,57.636768,9262339.32192922,20777.5539272066
7934,S13003031,Forres, ,302855,850575,-3.62419,57.534828,301796137.795793,108507.692777138
7935,S13003032,Irvine West, ,231383,640850,-4.68,55.631882,8178420.39493531,14537.4831982738
7936,S13003033,Irvine East, ,236277,641554,-4.60277,55.63987,23210399.1908866,41413.3262745008
7937,S13003034,Kilwinning, ,230569,645639,-4.69587,55.67458,52118222.0799313,44514.5402872176
7938,S13003035,Stevenston, ,227719,641515,-4.73855,55.63657,15185495.975742,19884.4191626739
7939,S13003036,Ardrossan and Arran, ,195921,636366,-5.23906,55.578072,442773555.970405,164830.742361103
7940,S13003037,Dalry and West Kilbride, ,228476,650550,-4.73219,55.717918,168671494.756722,99228.4032064136
7941,S13003038,Kilbirnie and Beith, ,231243,657387,-4.69242,55.780258,37511364.9864859,40288.5247810946
7942,S13003039,North Coast and Cumbraes, ,224002,662189,-4.81083,55.82077,122648073.732241,103194.259152782
7943,S13003040,Saltcoats, ,224438,642543,-4.79126,55.644619,4427412.31494804,11947.3659580874
7944,S13003041,Irvine South, ,233921,636821,-4.6373,55.596588,29096180.2326468,39198.3203869508
7945,S13003042,Kilsyth, ,271947,679505,-4.0544,55.991348,58199280.0463407,47607.8110905709
7946,S13003043,Cumbernauld North, ,273868,675113,-4.02157,55.952431,16370877.6967572,21684.3678927649
7947,S13003044,Cumbernauld South, ,274716,673477,-4.00724,55.937962,5127072.61170504,13541.9927397908
7948,S13003045,Cumbernauld East, ,279338,675014,-3.93398,55.952942,25312647.4155081,34263.7477445827
7949,S13003047,"Gartcosh, Glenboig and Moodiesburn", ,271724,669598,-4.05326,55.90234,26088692.6258393,28911.2160238807
7950,S13003048,Coatbridge North, ,272183,665959,-4.0442,55.869789,10672552.6332573,16916.4080736688
7951,S13003049,Airdrie North, ,280299,669043,-3.91595,55.89957,76583154.0186452,47366.7247863929
7952,S13003050,Airdrie Central, ,275825,665477,-3.98582,55.866409,5049600.37786896,10934.1789291469
7953,S13003051,Coatbridge West, ,271346,664115,-4.05669,55.853008,4033668.87024582,10870.6350387652
7954,S13003052,Coatbridge South, ,273545,663787,-4.02144,55.850639,5858542.66871686,13347.603138306
7955,S13003053,Airdrie South, ,278133,663817,-3.94821,55.852089,19408895.1657545,21816.8365936425
7956,S13003054,Fortissat, ,286119,659929,-3.81909,55.81913,113543398.98788,58718.1536891008
7957,S13003055,Thorniewood, ,269993,662181,-4.07736,55.835281,7215096.67207891,14528.3844685937
7958,S13003056,Bellshill, ,272865,660311,-4.03066,55.819248,12923000.9816526,23984.1000694411
7959,S13003057,Mossend and Holytown, ,276947,660512,-3.96565,55.822121,11118985.0212019,21129.3987060158
7960,S13003058,Motherwell West, ,273524,657516,-4.01885,55.794331,6123915.57004824,13442.2343097199
7961,S13003059,Motherwell North, ,277264,658950,-3.95989,55.80817,9268508.14889555,18479.7660382955
7962,S13003060,Motherwell South East and Ravenscraig, ,276987,656160,-3.96304,55.783051,12629898.9094974,20436.6375285695
7963,S13003061,Murdostoun, ,280780,657562,-3.90321,55.796589,15815847.5136281,29988.6702734465
7964,S13003062,Wishaw, ,279712,653176,-3.9183,55.756939,14230032.2466289,23207.2171817227
7965,S13003063,Carse of Gowrie, ,325055,728030,-3.21705,56.438461,197602903.735659,102111.081001552
7966,S13003064,Strathmore, ,321401,735957,-3.27869,56.509071,260472891.372885,141694.211858966
7967,S13003065,Blairgowrie and Glens, ,310642,762611,-3.46268,56.746521,531075333.294928,169775.951913051
7968,S13003066,Highland, ,271911,759075,-4.09378,56.705742,2304175476.24613,335958.738960199
7969,S13003067,Strathtay, ,299260,740104,-3.6399,56.54208,671783816.799232,166630.614209531
7970,S13003068,Strathearn, ,276842,722224,-3.9958,56.376209,495152237.701422,125207.61897897
7971,S13003069,Strathallan, ,290595,709874,-3.7681,56.268688,361574359.651292,105583.720619177
7972,S13003071,Almond and Earn, ,302350,719470,-3.58195,56.35743,300709800.609574,119647.485476601
7973,S13003072,Perth City South, ,310251,722379,-3.45512,56.38512,7281483.10988931,13051.366995587
7974,S13003073,Perth City North, ,309554,725373,-3.46744,56.41188,4578153.77911447,12446.6998337409
7975,S13003074,Perth City Centre, ,311386,724112,-3.43734,56.400902,10874962.3567062,19098.1352059974
7976,S13003075,Renfrew North and Braehead, ,250754,667479,-4.38718,55.87727,6163579.7847491,11764.9893792429
7977,S13003076,Renfrew South and Gallowhill, ,250478,665740,-4.39063,55.861568,6559299.03331474,12993.0490198443
7978,S13003077,Paisley Northeast and Ralston, ,250193,664154,-4.3943,55.847252,3908377.37147368,9009.31903462951
7979,S13003078,Paisley Northwest, ,247125,665020,-4.44374,55.854061,12331854.348204,22712.5072235177
7980,S13003079,Paisley East and Central, ,249854,662866,-4.399,55.835579,5064748.98783011,12634.1246493493
7981,S13003080,Paisley Southeast, ,248770,661556,-4.41556,55.823479,6986118.40541119,14691.2688946095
7982,S13003081,Paisley Southwest, ,245724,661026,-4.46383,55.81776,11602389.0130784,17753.8716947366
7983,S13003082,Johnstone South and Elderslie, ,243350,661103,-4.50172,55.817692,11050428.938471,21346.9091596892
7984,S13003083,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch", ,236248,660301,-4.61446,55.808128,98919105.6424168,72203.1006343699
7985,S13003084,"Houston, Crosslee and Linwood", ,242689,666283,-4.51527,55.863972,25862558.3686462,26502.4582937555
7986,S13003085,"Bishopton, Bridge of Weir and Langbank", ,240697,671067,-4.54988,55.90625,64712757.3585784,53603.0717055171
7987,S13003086,Erskine and Inchinnan, ,247070,669648,-4.44723,55.89558,16078386.0775541,17697.9011241408
7988,S13003087,Troon, ,232980,631075,-4.64874,55.544701,14235955.3831553,26648.1709113067
7989,S13003088,Prestwick, ,235974,625254,-4.5979,55.493469,12166959.8180834,17906.7395048674
7990,S13003089,Ayr North, ,235095,622815,-4.61035,55.471279,6760403.00638265,13451.8142413144
7991,S13003090,Ayr East, ,235112,620026,-4.60842,55.446251,3613762.51826479,8921.0862704976
7992,S13003091,Ayr West, ,233436,619636,-4.63466,55.442181,12226479.7538891,22598.4453286066
7993,S13003092,Kyle, ,241452,629289,-4.51359,55.531502,134311119.514826,73639.5743385517
7994,S13003093,"Maybole, North Carrick and Coylton", ,235109,608912,-4.60191,55.346489,329299490.82904,168913.371247306
7995,S13003094,Girvan and South Carrick, ,223887,592861,-4.76861,55.19854,722071006.677363,205274.847907693
7996,S13003095,Clydesdale West, ,285296,649336,-3.82776,55.723808,61755607.9760285,46725.3872270419
7997,S13003096,Clydesdale North, ,293738,652064,-3.69449,55.75024,153947925.397106,96219.3142307426
7998,S13003097,Clydesdale East, ,292491,622474,-3.70279,55.484211,814428055.87381,205596.715731975
7999,S13003098,Clydesdale South, ,280963,633917,-3.89002,55.584301,300719900.724242,94029.5706131768
8000,S13003099,Avondale and Stonehouse, ,268146,642478,-4.09731,55.657871,250631466.134095,90026.6096601339
8001,S13003100,East Kilbride South, ,260710,651952,-4.22023,55.740849,8143117.49510212,19096.7728620068
8002,S13003101,East Kilbride Central South, ,262879,653634,-4.18655,55.756569,3854181.48582566,10206.0417272065
8003,S13003102,East Kilbride Central North, ,263474,654466,-4.1775,55.76421,4275352.02763393,11214.2124181943
8004,S13003103,East Kilbride West, ,261241,655686,-4.21368,55.774529,24977111.9371038,30486.7659926297
8005,S13003104,East Kilbride East, ,265654,655971,-4.14352,55.778332,12715988.0966206,25253.3174824758
8006,S13003105,Rutherglen South, ,261848,659785,-4.20609,55.811501,3969071.67507057,10751.7585506201
8007,S13003106,Rutherglen Central and North, ,261629,661910,-4.21066,55.830521,4550247.09542186,13358.6551828391
8008,S13003107,Cambuslang West, ,263797,660025,-4.17513,55.814209,5926709.70747472,15064.6946355241
8009,S13003108,Cambuslang East, ,266296,660074,-4.13531,55.81535,10943126.870798,18270.2654824789
8010,S13003109,Blantyre, ,269003,657515,-4.09091,55.79311,7897138.23237881,21290.9934708889
8011,S13003110,Bothwell and Uddingston, ,270060,659417,-4.07497,55.810478,8184208.99859365,15222.4105456745
8012,S13003111,Hamilton North and East, ,272857,655769,-4.02867,55.778469,15163280.515274,27819.2228098062
8013,S13003112,Hamilton West and Earnock, ,267497,653305,-4.11286,55.754902,21797050.238342,27016.6025830613
8014,S13003113,Hamilton South, ,271293,653900,-4.0527,55.761269,5214512.91764329,12198.6924480306
8015,S13003114,Larkhall, ,275350,649805,-3.98622,55.725559,54928311.9277367,52077.4105032928
8016,S13003115,Trossachs and Teith, ,250999,716630,-4.4107,56.31855,1530673232.97273,275611.595486496
8017,S13003116,Forth and Endrick, ,253641,691217,-4.354,56.091251,464126368.541402,186999.277974513
8018,S13003117,Dunblane and Bridge of Allan, ,280742,701576,-3.92336,56.191811,69311593.090675,52595.1110962506
8019,S13003118,Stirling North, ,282894,697442,-3.88688,56.15522,33965923.1641771,41677.423769749
8020,S13003119,Stirling West, ,274353,689331,-4.02046,56.080219,104719369.369498,49361.4137226884
8021,S13003120,Stirling East, ,280719,692029,-3.91945,56.106071,6742394.09199325,16834.7723947293
8022,S13003121,Bannockburn, ,284226,688839,-3.86171,56.078289,45273713.1004929,38915.1375372353
8023,S13003122,Lomond, ,240181,685373,-4.56661,56.034489,74331161.9204075,55704.0854376072
8024,S13003123,Leven, ,239698,678007,-4.56996,55.968208,19655728.0249292,27813.8618900375
8025,S13003124,Dumbarton, ,243961,676978,-4.50114,55.960381,50829067.2064559,47580.0259914759
8026,S13003125,Kilpatrick, ,248365,675760,-4.42998,55.950859,23845443.1097105,27321.3382102018
8027,S13003126,Clydebank Central, ,249482,671398,-4.40968,55.912048,4821538.64545984,10956.1274788264
8028,S13003127,Clydebank Waterfront, ,247078,672203,-4.44855,55.918522,9300050.06251118,23210.3270570387
8029,S13003128,Cowdenbeath, ,316425,690893,-3.34521,56.103458,36261073.6090804,35276.5792535339
8030,S13003129,Glenrothes West and Kinglassie, ,323200,699792,-3.23889,56.184528,22492435.3206962,26980.5751542326
8031,S13003130,"Lochgelly, Cardenden and Benarty", ,321572,695231,-3.26376,56.143299,47875836.7176128,38496.6871457765
8032,S13003131,West Fife and Coastal Villages, ,303355,690999,-3.55529,56.10194,154894002.289269,80008.2500535862
8033,S13003132,Kinross-shire, ,310581,704979,-3.44387,56.228909,273662962.401848,102925.705252081
8034,S13003133,North East, ,266833,666469,-4.12988,55.872921,14978302.1402019,22492.4632592933
8035,S13003134,"Stepps, Chryston and Muirhead", ,266656,669598,-4.13425,55.900959,16735406.8782294,24929.5000159877
8036,W05000041,Aberdaron,Aberdaron,219602,328267,-4.67869,52.821678,48928173.7443447,63308.9201135885
8037,W05000042,Aberdovey,Aberdyfi,269616,300543,-3.92599,52.587021,57789275.8994488,56285.9062134413
8038,W05000043,Abererch,Abererch,238777,339012,-4.39973,52.924259,25374420.3375051,36266.2505986521
8039,W05000044,Abermaw,Abermaw,262635,317798,-4.03616,52.740318,19745565.2380688,26585.7837314618
8040,W05000045,Abersoch,Aber-soch,231372,329370,-4.50477,52.8354,6578216.32440291,16860.4958333694
8041,W05000046,Arllechwedd,Arllechwedd,264699,366970,-4.02616,53.182579,103791980.310079,70841.4844304227
8042,W05000047,Bala,Y Bala,292144,336016,-3.60529,52.910721,2624074.45557077,7546.13647497151
8043,W05000048,Bethel,Bethel,253530,365835,-4.19265,53.16943,9562612.96625083,15521.1354985215
8044,W05000049,Bontnewydd,Bontnewydd,246358,360488,-4.29729,53.119381,10855725.4310376,21167.158586343
8045,W05000050,Botwnnog,Botwnnog,223624,331157,-4.62063,52.848961,34531177.9154272,35284.6009911107
8046,W05000051,Bowydd and Rhiw,Bowydd a Rhiw,269458,345879,-3.94642,52.994301,26023706.9972209,29694.6077614141
8047,W05000052,Brithdir and Llanfachreth/Ganllwyd/Llanelltyd,Brithdir a Llanfachreth/Ganllwyd/Llanelltyd,274403,321284,-3.86329,52.774502,196439833.795326,90503.5491778049
8048,W05000053,Bryn-crug/Llanfihangel,Bryn-crug/Llanfihangel,267475,308001,-3.96057,52.653511,108611071.972388,60077.7828148423
8049,W05000054,Cadnant,Cadnant,249818,363569,-4.24708,53.148041,2125795.30190697,8530.03439713692
8050,W05000055,Clynnog,Clynnog,244637,348656,-4.31727,53.012611,46674920.8409861,46703.0166892628
8051,W05000056,Corris/Mawddwy,Corris/Mawddwy,283089,312712,-3.73154,52.699429,164930379.467387,90502.7580066357
